,school,sex,age,address,parent_living_status,mother_edu,father_edu,mother_job,father_job,enrollment_reason,guardian,travel_time,weekly_study_time,failures,school_support,family_support,extra_paid_classes,activity_participation,higher_education_plan,internet,romantic,family_relations,free_time,out_w/_friends,weekday_alcohol,weekend_alcohol,health,absences,first_period_grade,second_period_grade,final_grade,subject
834,Mousinho da Silveira,F,16,rural,together,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,portuguese
835,Mousinho da Silveira,F,17,rural,together,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,no,5,5,5,1,3,3,2,10,11,12,portuguese
836,Mousinho da Silveira,F,15,rural,together,3,3,other,services,course,father,2,1,0,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,portuguese
837,Mousinho da Silveira,M,16,urban,together,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,portuguese
838,Mousinho da Silveira,M,17,urban,together,1,1,other,other,home,mother,1,2,0,no,no,yes,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,portuguese
839,Mousinho da Silveira,M,15,rural,together,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,5,3,4,1,2,2,0,12,13,14,portuguese
840,Mousinho da Silveira,M,15,rural,together,4,1,health,services,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,5,3,4,1,2,2,7,7,9,8,portuguese
841,Mousinho da Silveira,M,16,rural,together,3,4,other,health,other,mother,3,2,0,no,no,no,no,yes,no,no,3,4,5,1,2,5,4,9,10,11,portuguese
842,Mousinho da Silveira,M,15,rural,together,1,1,other,other,course,mother,4,2,0,no,yes,no,yes,yes,no,yes,5,4,5,2,4,4,8,7,9,9,portuguese
843,Mousinho da Silveira,M,15,urban,together,3,3,at_home,at_home,reputation,father,1,2,0,no,yes,no,yes,yes,yes,no,5,3,3,1,1,5,0,11,11,11,portuguese
844,Mousinho da Silveira,M,17,rural,together,2,1,other,other,other,mother,3,1,0,no,no,no,yes,no,no,yes,5,5,5,5,5,3,8,8,10,9,portuguese
845,Mousinho da Silveira,F,16,rural,together,4,4,teacher,teacher,course,mother,2,3,0,no,no,no,yes,yes,yes,yes,4,2,2,1,1,4,6,16,16,17,portuguese
846,Mousinho da Silveira,F,15,rural,together,1,2,other,services,course,mother,2,1,0,no,no,no,no,yes,no,no,5,1,2,1,1,1,3,11,13,13,portuguese
847,Mousinho da Silveira,F,16,rural,together,2,3,other,services,course,mother,3,2,0,no,yes,no,no,yes,yes,no,4,5,4,1,2,1,2,15,15,15,portuguese
848,Mousinho da Silveira,M,16,rural,together,1,2,other,other,course,father,2,2,0,no,no,no,no,yes,no,no,4,3,3,1,1,5,0,10,11,11,portuguese
849,Mousinho da Silveira,F,16,rural,together,2,2,other,other,course,mother,3,2,0,no,yes,no,no,yes,yes,no,4,4,5,1,1,4,4,9,10,11,portuguese
850,Mousinho da Silveira,F,16,urban,together,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,no,no,1,3,2,1,2,4,0,10,8,8,portuguese
851,Mousinho da Silveira,F,16,urban,together,1,2,other,services,course,mother,1,3,1,no,yes,no,no,yes,no,no,1,3,2,1,2,4,3,9,8,8,portuguese
852,Mousinho da Silveira,F,15,urban,together,2,1,at_home,other,home,mother,1,2,0,yes,yes,no,no,yes,yes,no,4,4,2,3,3,2,0,9,10,9,portuguese
853,Mousinho da Silveira,F,16,urban,together,1,1,at_home,other,course,father,1,2,0,no,yes,no,no,yes,no,yes,5,4,3,2,1,2,0,13,14,15,portuguese
854,Mousinho da Silveira,M,17,rural,together,1,2,at_home,services,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,no,5,5,5,5,5,3,4,10,11,11,portuguese
855,Mousinho da Silveira,F,16,rural,together,1,1,other,other,home,father,4,4,0,no,yes,no,no,yes,yes,no,4,3,2,1,1,1,0,13,10,13,portuguese
856,Mousinho da Silveira,F,16,rural,together,1,1,at_home,other,other,father,4,3,0,yes,yes,no,no,yes,no,no,4,4,3,1,1,5,2,10,9,10,portuguese
857,Mousinho da Silveira,F,15,rural,together,1,1,at_home,other,home,father,2,2,0,no,yes,no,yes,yes,yes,no,4,3,3,1,1,2,1,11,10,11,portuguese
858,Mousinho da Silveira,F,16,rural,together,1,1,at_home,other,other,mother,2,1,0,no,no,no,yes,yes,yes,yes,4,2,2,4,3,2,0,13,12,14,portuguese
859,Mousinho da Silveira,F,15,rural,together,1,1,at_home,at_home,course,father,3,2,0,no,yes,no,no,yes,no,no,4,2,1,1,2,2,0,13,14,14,portuguese
860,Mousinho da Silveira,F,15,rural,together,2,2,other,other,other,father,1,3,0,yes,yes,no,no,yes,no,no,4,4,3,2,2,5,2,14,11,12,portuguese
861,Mousinho da Silveira,M,16,rural,together,1,1,at_home,other,other,father,2,1,0,no,no,no,yes,yes,no,no,3,4,4,3,4,5,6,11,11,11,portuguese
862,Mousinho da Silveira,F,18,urban,together,1,2,other,other,course,father,1,2,1,no,yes,no,yes,yes,yes,yes,3,4,4,2,3,5,9,9,8,8,portuguese
863,Mousinho da Silveira,M,15,urban,together,3,1,other,services,home,mother,2,1,0,no,yes,no,no,yes,no,no,3,2,3,1,3,4,0,10,9,11,portuguese
864,Mousinho da Silveira,F,16,rural,together,2,2,other,services,course,father,3,2,0,no,yes,no,yes,yes,yes,no,5,3,4,1,1,2,1,14,13,14,portuguese
865,Mousinho da Silveira,M,15,urban,together,2,2,health,other,reputation,mother,3,1,0,no,no,no,no,yes,no,no,4,3,3,1,2,4,1,13,12,13,portuguese
866,Mousinho da Silveira,M,16,urban,together,4,4,other,teacher,course,father,1,2,0,no,yes,no,yes,yes,no,yes,4,3,1,1,1,3,0,13,12,13,portuguese
867,Mousinho da Silveira,F,15,rural,together,3,3,services,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,4,5,4,1,1,1,4,13,12,12,portuguese
868,Mousinho da Silveira,F,16,rural,together,2,2,at_home,other,course,mother,2,2,1,no,yes,no,yes,yes,no,no,4,4,4,2,3,5,2,12,11,12,portuguese
869,Mousinho da Silveira,F,16,rural,together,2,2,other,other,home,father,3,1,0,no,yes,no,yes,yes,no,yes,4,3,2,1,1,4,0,14,14,16,portuguese
870,Mousinho da Silveira,M,16,urban,together,2,1,at_home,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,no,2,4,3,2,3,4,4,10,8,10,portuguese
871,Mousinho da Silveira,M,15,rural,together,1,3,at_home,other,reputation,father,3,1,0,no,yes,no,yes,yes,yes,no,4,2,4,3,5,3,2,10,11,11,portuguese
872,Mousinho da Silveira,F,15,urban,together,2,2,other,services,course,mother,2,3,0,no,yes,no,yes,yes,no,no,5,3,2,1,1,4,0,12,13,14,portuguese
873,Mousinho da Silveira,F,16,rural,together,2,1,other,other,home,mother,1,1,0,no,yes,no,no,yes,yes,yes,5,4,3,1,1,5,2,10,8,8,portuguese
874,Mousinho da Silveira,M,15,urban,together,3,3,services,services,course,father,2,1,0,no,yes,no,yes,yes,yes,no,4,3,3,2,4,3,11,12,10,11,portuguese
875,Mousinho da Silveira,F,16,rural,together,1,1,at_home,other,course,father,2,2,3,yes,yes,no,no,yes,no,no,3,4,3,1,1,1,0,7,7,8,portuguese
876,Mousinho da Silveira,F,17,urban,together,2,2,other,at_home,course,mother,1,1,0,no,yes,no,yes,no,no,no,4,5,3,1,1,5,4,9,9,10,portuguese
877,Mousinho da Silveira,F,19,urban,together,2,3,at_home,services,course,other,1,1,1,no,no,no,no,no,yes,yes,4,4,4,1,1,2,0,9,9,10,portuguese
878,Mousinho da Silveira,F,17,rural,together,2,1,at_home,other,course,mother,3,1,0,no,yes,no,yes,no,no,yes,5,5,3,1,1,3,2,9,10,11,portuguese
879,Mousinho da Silveira,F,15,rural,together,1,1,at_home,other,course,mother,2,1,0,no,yes,no,no,no,no,yes,5,2,1,1,3,4,0,9,10,9,portuguese
880,Mousinho da Silveira,F,16,rural,together,2,2,other,other,course,father,3,2,0,no,yes,no,no,no,yes,no,3,4,5,1,2,1,1,9,10,11,portuguese
881,Mousinho da Silveira,F,16,urban,apart,2,2,other,other,home,mother,1,1,0,no,yes,no,no,no,no,no,4,3,4,1,2,1,6,7,7,8,portuguese
882,Mousinho da Silveira,F,17,rural,together,2,2,at_home,other,course,mother,2,2,0,no,yes,no,no,yes,yes,no,4,3,5,1,2,4,0,11,10,11,portuguese
883,Mousinho da Silveira,F,16,urban,together,2,2,other,services,course,father,1,1,1,no,yes,yes,yes,yes,yes,no,4,4,3,1,4,3,1,9,10,10,portuguese
884,Mousinho da Silveira,F,18,rural,apart,3,2,other,other,course,other,2,3,2,no,yes,no,no,no,no,yes,3,3,2,1,1,2,6,7,9,10,portuguese
885,Mousinho da Silveira,F,19,urban,together,1,1,at_home,services,course,mother,1,3,1,no,no,no,yes,no,no,yes,5,3,1,1,1,3,6,7,9,9,portuguese
886,Mousinho da Silveira,M,18,rural,together,1,1,other,other,home,mother,2,1,1,no,no,no,yes,no,yes,no,4,4,3,3,4,4,0,8,9,10,portuguese
887,Mousinho da Silveira,F,18,rural,together,1,1,at_home,at_home,course,mother,2,1,1,no,no,no,no,no,yes,yes,3,2,3,1,1,2,4,9,11,10,portuguese
888,Mousinho da Silveira,F,19,urban,together,1,1,other,other,course,other,2,2,1,no,yes,no,no,yes,yes,yes,1,1,4,4,1,1,12,7,8,9,portuguese
889,Mousinho da Silveira,F,16,rural,apart,2,2,health,other,course,mother,1,2,0,no,no,no,no,yes,no,yes,3,3,2,1,1,3,2,8,10,10,portuguese
890,Mousinho da Silveira,F,17,urban,together,0,1,other,at_home,course,father,2,1,0,no,no,no,yes,yes,no,no,2,4,4,3,5,5,5,9,9,10,portuguese
891,Mousinho da Silveira,F,16,rural,together,1,2,at_home,other,course,mother,1,2,0,no,no,no,yes,no,yes,no,4,4,5,1,3,3,0,8,9,9,portuguese
892,Mousinho da Silveira,F,16,urban,together,3,3,other,other,reputation,mother,1,1,0,no,no,no,yes,no,yes,yes,4,5,4,1,1,4,0,14,13,13,portuguese
893,Mousinho da Silveira,F,16,rural,together,1,1,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,yes,4,4,4,2,2,4,2,14,14,14,portuguese
894,Mousinho da Silveira,M,17,urban,together,3,3,services,at_home,course,mother,2,4,1,no,yes,yes,yes,yes,no,no,5,4,5,3,4,5,0,10,11,10,portuguese
895,Mousinho da Silveira,F,16,urban,together,2,1,other,services,course,mother,1,2,0,no,yes,no,yes,yes,yes,no,5,3,3,1,1,1,0,14,13,14,portuguese
896,Mousinho da Silveira,F,16,urban,together,2,2,services,other,course,mother,1,1,0,no,yes,yes,yes,yes,no,yes,4,2,5,1,2,5,0,17,16,16,portuguese
897,Mousinho da Silveira,M,17,urban,together,1,2,other,other,course,father,1,1,1,no,yes,no,yes,no,yes,yes,5,3,5,5,5,1,12,6,7,7,portuguese
898,Mousinho da Silveira,M,16,urban,together,4,3,other,other,course,father,1,1,0,no,no,no,yes,yes,yes,no,4,2,5,1,5,5,8,14,12,13,portuguese
899,Mousinho da Silveira,M,17,rural,together,2,2,services,services,other,mother,3,4,1,no,yes,no,no,yes,no,no,1,3,5,3,5,3,2,10,8,9,portuguese
900,Mousinho da Silveira,F,16,urban,together,1,1,other,other,course,other,1,4,0,yes,yes,no,yes,yes,yes,no,2,2,1,1,1,5,0,14,14,14,portuguese
901,Mousinho da Silveira,F,19,urban,together,2,2,other,other,home,mother,1,3,0,no,no,no,no,yes,yes,yes,5,4,5,1,1,1,0,12,13,13,portuguese
902,Mousinho da Silveira,F,17,rural,together,1,1,at_home,other,reputation,mother,2,1,0,no,yes,no,yes,yes,yes,yes,4,4,5,1,2,5,0,11,11,11,portuguese
903,Mousinho da Silveira,F,20,urban,together,3,3,at_home,services,other,mother,2,2,1,no,no,no,yes,yes,yes,yes,3,3,4,2,4,3,8,11,9,10,portuguese
904,Mousinho da Silveira,F,17,urban,together,1,1,other,services,course,father,1,3,0,no,yes,no,no,yes,no,yes,4,3,3,1,1,3,0,11,11,10,portuguese
905,Mousinho da Silveira,M,17,rural,together,2,2,other,other,course,mother,3,1,1,no,yes,no,no,yes,yes,no,4,4,5,1,2,5,0,10,9,9,portuguese
906,Mousinho da Silveira,F,16,rural,together,1,1,at_home,other,course,father,3,2,0,no,yes,no,no,yes,no,no,5,3,2,1,1,1,0,16,17,18,portuguese
907,Mousinho da Silveira,F,17,rural,together,2,2,other,other,reputation,mother,2,2,0,no,yes,no,yes,yes,no,no,5,3,2,1,1,1,0,15,17,17,portuguese
908,Mousinho da Silveira,F,17,urban,apart,1,0,other,other,other,mother,2,2,0,no,no,no,no,yes,yes,yes,4,4,5,1,1,4,1,11,9,10,portuguese
909,Mousinho da Silveira,F,18,rural,together,1,1,at_home,other,other,mother,1,2,1,no,yes,no,no,yes,yes,yes,4,3,2,1,1,5,9,7,7,7,portuguese
910,Mousinho da Silveira,F,16,urban,together,3,1,other,other,course,mother,1,1,0,no,no,no,yes,yes,yes,no,3,1,3,1,3,1,0,8,6,8,portuguese
911,Mousinho da Silveira,F,16,urban,together,3,2,services,at_home,course,mother,1,1,0,no,no,no,no,yes,yes,no,3,1,3,1,4,3,2,7,6,7,portuguese
912,Mousinho da Silveira,F,18,urban,together,1,1,other,at_home,reputation,mother,2,2,0,yes,no,no,no,yes,no,no,2,3,5,1,4,3,8,9,8,10,portuguese
913,Mousinho da Silveira,F,16,rural,together,4,4,health,teacher,reputation,father,1,2,0,no,no,no,yes,yes,yes,yes,4,3,3,2,3,2,0,14,16,16,portuguese
914,Mousinho da Silveira,F,16,rural,together,1,2,other,other,reputation,mother,2,1,0,no,no,no,yes,yes,yes,no,5,4,5,1,4,2,0,14,14,15,portuguese
915,Mousinho da Silveira,F,18,urban,apart,2,4,other,services,reputation,father,1,2,1,no,yes,no,no,yes,yes,no,2,3,2,1,3,1,8,8,5,8,portuguese
916,Mousinho da Silveira,M,16,rural,together,2,1,other,services,reputation,mother,2,2,0,no,no,no,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0,portuguese
917,Mousinho da Silveira,F,16,urban,together,1,1,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,yes,no,4,3,2,1,3,5,6,6,8,8,portuguese
918,Mousinho da Silveira,F,16,rural,together,2,3,at_home,services,other,mother,2,2,0,no,yes,no,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10,portuguese
919,Mousinho da Silveira,F,16,urban,together,4,4,health,health,course,mother,1,2,0,no,yes,no,no,yes,yes,yes,4,3,4,1,2,3,4,8,8,8,portuguese
920,Mousinho da Silveira,M,18,urban,together,4,4,at_home,health,home,mother,1,4,0,no,yes,no,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6,portuguese
921,Mousinho da Silveira,F,16,rural,together,3,4,at_home,other,other,mother,3,2,0,no,yes,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8,portuguese
922,Mousinho da Silveira,M,17,urban,together,4,4,other,services,home,mother,1,3,0,no,yes,no,no,yes,yes,no,4,4,3,1,2,5,0,15,14,16,portuguese
923,Mousinho da Silveira,F,17,rural,together,4,1,other,other,other,mother,1,1,0,no,no,no,no,yes,yes,yes,4,2,3,1,2,5,1,13,14,14,portuguese
924,Mousinho da Silveira,M,16,urban,together,2,2,services,services,other,mother,4,3,0,no,no,no,no,yes,no,no,5,1,3,2,2,3,0,10,9,10,portuguese
925,Mousinho da Silveira,F,17,rural,together,2,2,at_home,other,other,mother,1,1,0,no,yes,yes,no,yes,yes,no,5,1,3,1,2,5,5,9,9,9,portuguese
926,Mousinho da Silveira,F,16,urban,together,4,4,services,services,other,father,2,1,0,no,yes,no,no,yes,no,no,5,1,3,1,2,5,1,11,11,11,portuguese
927,Mousinho da Silveira,M,17,urban,together,3,3,services,services,home,mother,1,1,0,no,yes,no,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9,portuguese
928,Mousinho da Silveira,M,17,urban,together,1,1,at_home,services,other,mother,3,2,0,no,no,no,no,yes,yes,yes,5,1,3,3,3,1,0,10,10,10,portuguese
929,Mousinho da Silveira,M,16,urban,together,2,1,health,services,other,mother,2,2,0,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8,portuguese
930,Mousinho da Silveira,F,16,urban,together,2,1,other,services,other,mother,1,2,0,no,no,no,no,yes,yes,yes,3,2,2,1,1,3,0,14,15,16,portuguese
931,Mousinho da Silveira,M,16,urban,together,4,4,teacher,health,other,father,1,1,0,no,yes,no,no,yes,yes,no,4,1,2,2,5,5,0,11,12,12,portuguese
932,Mousinho da Silveira,M,15,rural,together,1,2,other,services,course,mother,3,2,0,no,yes,no,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10,portuguese
933,Mousinho da Silveira,M,15,urban,apart,2,2,other,other,reputation,mother,3,4,0,no,yes,no,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14,portuguese
934,Mousinho da Silveira,M,15,urban,apart,2,1,services,services,course,mother,1,1,0,no,no,no,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12,portuguese
935,Mousinho da Silveira,F,16,rural,together,2,2,other,other,course,mother,1,3,0,no,yes,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11,portuguese
936,Mousinho da Silveira,F,16,urban,together,4,1,other,other,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10,portuguese
937,Mousinho da Silveira,F,17,urban,together,3,2,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,yes,4,3,3,2,2,1,5,9,11,11,portuguese
938,Mousinho da Silveira,F,17,rural,together,2,2,other,other,other,mother,2,2,0,yes,no,yes,no,yes,no,no,5,1,3,1,1,5,0,11,9,11,portuguese
939,Mousinho da Silveira,F,16,urban,together,4,4,teacher,services,course,mother,2,3,0,no,yes,no,no,yes,yes,yes,5,3,5,1,4,5,1,10,11,12,portuguese
940,Mousinho da Silveira,M,17,rural,together,4,4,health,other,course,father,3,1,3,no,no,no,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8,portuguese
941,Mousinho da Silveira,M,17,rural,together,1,3,other,other,course,father,2,1,0,no,no,no,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12,portuguese
942,Mousinho da Silveira,M,17,urban,together,3,4,services,other,other,mother,1,2,1,no,yes,no,yes,yes,yes,yes,5,4,4,3,4,5,8,8,9,8,portuguese
943,Mousinho da Silveira,F,17,urban,together,4,4,health,health,course,father,1,2,0,no,yes,no,no,yes,yes,no,5,2,5,1,1,5,0,13,15,16,portuguese
944,Mousinho da Silveira,M,16,rural,together,4,1,other,at_home,other,father,1,1,0,no,no,no,no,yes,yes,no,4,1,2,2,1,2,0,10,11,11,portuguese
945,Mousinho da Silveira,F,17,urban,apart,1,1,at_home,at_home,other,mother,1,2,0,no,no,no,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11,portuguese
946,Mousinho da Silveira,F,17,rural,together,4,2,other,other,course,mother,2,2,0,yes,yes,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18,portuguese
947,Mousinho da Silveira,M,16,urban,apart,2,2,other,services,course,father,2,2,0,no,yes,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13,portuguese
948,Mousinho da Silveira,M,17,urban,together,3,2,other,other,other,father,2,2,0,no,yes,yes,no,yes,yes,no,4,1,2,2,2,1,0,13,14,13,portuguese
949,Mousinho da Silveira,M,19,urban,together,1,1,other,other,other,mother,1,2,2,no,yes,no,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10,portuguese
950,Mousinho da Silveira,M,17,urban,apart,1,0,other,other,home,mother,1,1,0,no,no,no,no,yes,no,yes,4,1,2,1,1,5,4,11,11,12,portuguese
951,Mousinho da Silveira,F,17,rural,together,1,1,at_home,at_home,course,father,2,1,0,no,yes,no,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10,portuguese
952,Mousinho da Silveira,F,16,rural,together,1,2,other,other,home,father,1,3,0,yes,yes,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13,portuguese
953,Mousinho da Silveira,M,16,rural,together,1,2,other,at_home,course,mother,1,1,0,no,no,no,no,yes,no,no,4,4,4,2,4,5,4,9,10,11,portuguese
954,Mousinho da Silveira,F,17,rural,together,3,1,other,other,course,mother,2,2,3,no,yes,no,yes,yes,yes,yes,5,4,4,1,1,5,2,7,9,10,portuguese
955,Mousinho da Silveira,M,17,rural,together,2,2,other,other,course,mother,2,1,0,no,no,no,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10,portuguese
956,Mousinho da Silveira,M,18,rural,together,1,0,at_home,at_home,course,other,3,1,1,yes,yes,no,no,yes,no,no,4,3,2,1,1,4,0,12,12,13,portuguese
957,Mousinho da Silveira,M,17,rural,together,1,1,other,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,4,5,5,1,3,2,0,10,9,10,portuguese
958,Mousinho da Silveira,M,18,urban,together,1,1,at_home,at_home,course,mother,2,2,0,no,yes,no,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10,portuguese
959,Mousinho da Silveira,F,16,rural,together,2,2,other,services,course,father,1,2,0,no,no,no,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12,portuguese
960,Mousinho da Silveira,M,17,urban,together,2,2,other,other,course,mother,1,1,1,no,no,no,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0,portuguese
961,Mousinho da Silveira,M,16,rural,together,3,2,services,other,course,father,2,1,0,no,no,no,no,yes,yes,no,4,5,5,2,3,5,2,11,9,10,portuguese
962,Mousinho da Silveira,M,16,rural,together,1,1,at_home,other,course,mother,2,1,0,no,no,no,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9,portuguese
963,Mousinho da Silveira,M,18,rural,together,1,1,services,other,course,other,2,1,1,no,yes,no,no,no,yes,yes,5,3,3,2,3,5,2,9,7,9,portuguese
964,Mousinho da Silveira,M,18,rural,together,3,2,services,other,course,mother,1,1,1,no,no,no,no,no,yes,no,2,3,1,2,2,5,0,4,0,0,portuguese
965,Mousinho da Silveira,M,19,urban,together,3,2,at_home,services,course,mother,2,1,3,no,no,no,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9,portuguese
966,Mousinho da Silveira,M,18,urban,together,3,3,at_home,at_home,course,mother,1,2,2,no,yes,no,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8,portuguese
967,Mousinho da Silveira,M,16,rural,together,2,2,services,services,course,mother,2,1,0,no,yes,no,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8,portuguese
968,Mousinho da Silveira,M,19,urban,together,2,1,at_home,other,course,other,2,1,3,no,no,no,yes,no,yes,yes,4,4,3,1,3,5,4,8,9,9,portuguese
969,Mousinho da Silveira,F,16,urban,apart,3,2,services,at_home,course,mother,2,2,2,no,yes,no,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7,portuguese
970,Mousinho da Silveira,F,17,urban,together,1,1,other,at_home,course,mother,1,1,0,no,yes,no,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10,portuguese
971,Mousinho da Silveira,M,20,rural,together,1,1,other,other,course,other,2,1,1,no,yes,no,no,no,yes,yes,4,4,3,2,4,4,12,8,11,10,portuguese
972,Mousinho da Silveira,F,18,rural,apart,4,3,services,services,course,mother,1,1,0,no,yes,no,no,yes,yes,no,5,4,4,3,4,2,8,10,11,10,portuguese
973,Mousinho da Silveira,M,18,rural,together,3,2,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11,portuguese
974,Mousinho da Silveira,M,19,rural,together,1,1,other,services,home,other,3,2,1,no,no,no,no,yes,yes,no,5,4,4,3,3,2,8,10,9,11,portuguese
975,Mousinho da Silveira,M,17,urban,together,3,3,health,other,course,mother,2,2,1,no,yes,no,no,yes,yes,no,4,5,4,2,3,3,4,8,9,10,portuguese
976,Mousinho da Silveira,M,18,urban,together,1,3,at_home,services,course,mother,1,1,0,no,no,no,no,no,yes,yes,4,3,3,2,3,3,0,9,10,9,portuguese
977,Mousinho da Silveira,M,19,rural,together,1,1,other,other,home,other,3,1,1,no,yes,no,no,yes,yes,no,4,4,4,3,3,5,4,8,9,10,portuguese
978,Mousinho da Silveira,F,18,urban,apart,1,2,at_home,other,course,mother,2,2,2,no,yes,no,no,yes,no,no,4,3,3,1,1,5,2,6,8,8,portuguese
979,Mousinho da Silveira,F,19,urban,apart,1,1,at_home,other,course,mother,1,1,0,no,yes,no,no,no,no,no,1,4,4,1,1,5,0,6,8,7,portuguese
980,Mousinho da Silveira,F,18,rural,together,2,2,other,other,other,mother,2,1,1,no,no,no,no,no,yes,yes,5,5,5,1,1,3,0,8,6,0,portuguese
981,Mousinho da Silveira,F,17,rural,together,0,0,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,no,4,4,3,1,1,5,0,10,11,11,portuguese
982,Mousinho da Silveira,F,17,rural,apart,3,1,other,at_home,course,other,2,3,0,no,yes,yes,no,no,no,no,4,2,3,2,2,3,5,8,7,8,portuguese
983,Mousinho da Silveira,F,17,urban,together,4,2,teacher,services,home,mother,1,2,0,yes,yes,no,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0,portuguese
984,Mousinho da Silveira,F,18,rural,together,2,2,services,services,course,mother,1,2,1,no,yes,no,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8,portuguese
985,Mousinho da Silveira,F,17,urban,together,4,1,health,at_home,course,mother,1,1,0,no,yes,no,no,yes,no,yes,3,2,2,1,1,5,0,8,10,9,portuguese
986,Mousinho da Silveira,F,17,urban,together,1,2,at_home,other,course,father,1,1,0,no,no,no,no,yes,yes,no,5,5,1,1,1,3,0,7,10,10,portuguese
987,Mousinho da Silveira,F,18,urban,together,1,1,other,other,course,mother,3,2,2,no,no,no,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7,portuguese
988,Mousinho da Silveira,F,18,urban,together,2,2,services,at_home,reputation,father,2,2,0,no,no,no,yes,yes,yes,no,4,3,5,1,1,1,2,12,13,14,portuguese
989,Mousinho da Silveira,F,17,urban,together,3,3,services,services,course,mother,2,1,0,no,yes,no,no,yes,yes,no,4,4,3,1,1,4,0,11,12,13,portuguese
990,Mousinho da Silveira,F,18,urban,apart,1,2,at_home,other,reputation,mother,2,2,0,no,no,no,no,yes,yes,no,4,4,3,1,2,4,0,12,13,14,portuguese
991,Mousinho da Silveira,F,18,urban,together,4,4,teacher,teacher,reputation,mother,2,2,0,no,no,no,yes,yes,yes,no,4,3,5,1,2,1,0,18,18,18,portuguese
992,Mousinho da Silveira,M,18,urban,together,4,4,services,other,reputation,mother,1,1,0,no,yes,no,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17,portuguese
993,Mousinho da Silveira,F,17,urban,together,4,2,other,other,course,mother,2,2,0,no,yes,no,no,yes,yes,no,4,3,3,1,2,4,0,17,18,18,portuguese
994,Mousinho da Silveira,F,18,rural,together,2,2,at_home,other,course,mother,3,2,1,no,no,no,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0,portuguese
995,Mousinho da Silveira,M,18,urban,together,1,2,at_home,services,home,mother,2,1,0,no,yes,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11,portuguese
996,Mousinho da Silveira,M,18,rural,together,4,4,at_home,services,other,mother,3,1,0,no,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14,portuguese
997,Mousinho da Silveira,M,17,rural,together,1,1,other,services,other,father,3,1,0,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14,portuguese
